month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
nov,thu,-0.1,93.2,-42,4.076,5195.8
